;token;referenceTo;POS;TAG;dep;idChar;lemma;speaker;entityType;idEntity;idDoc;idSent;idWord
4004;of;;ADP;IN;prep;[227, 229];of;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;52
4005;them;;PRON;PRP;pobj;[230, 234];them;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;53
4006;.;;PUNCT;.;punct;[235, 236];.;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;54
4007;I;joffrey_baratheon;PRON;PRP;nsubj;[237, 238];I;joffrey_baratheon;;611;GameOfThrones.Season01.Episode06;236;55
4008;’ll;;VERB;MD;aux;[239, 242];’ll;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;56
4009;never;;ADV;RB;neg;[243, 248];never;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;57
4010;disrespect;;VERB;VB;ROOT;[249, 259];disrespect;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;58
4011;you;sansa_stark;PRON;PRP;dobj;[260, 263];you;joffrey_baratheon;;612;GameOfThrones.Season01.Episode06;236;59
4012;again;;ADV;RB;advmod;[264, 269];again;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;60
4013;.;;PUNCT;.;punct;[270, 271];.;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;61
4014;I;joffrey_baratheon;PRON;PRP;nsubj;[272, 273];I;joffrey_baratheon;;613;GameOfThrones.Season01.Episode06;236;62
4015;’ll;;VERB;MD;aux;[274, 277];’ll;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;63
4016;never;;ADV;RB;neg;[278, 283];never;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;64
4017;be;;AUX;VB;ROOT;[284, 286];be;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;65
4018;cruel;;ADJ;JJ;acomp;[287, 292];cruel;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;66
4019;to;;ADP;IN;prep;[293, 295];to;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;67
4020;you;sansa_stark;PRON;PRP;pobj;[296, 299];you;joffrey_baratheon;;614;GameOfThrones.Season01.Episode06;236;68
4021;again;;ADV;RB;advmod;[300, 305];again;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;69
4022;.;;PUNCT;.;punct;[306, 307];.;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;70
4023;Do;;AUX;VBP;aux;[308, 310];Do;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;71
4024;you;sansa_stark;PRON;PRP;nsubj;[311, 314];you;joffrey_baratheon;;615;GameOfThrones.Season01.Episode06;236;72
4025;understand;;VERB;VB;ROOT;[315, 325];understand;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;73
4026;me;joffrey_baratheon;PRON;PRP;dobj;[326, 328];me;joffrey_baratheon;;616;GameOfThrones.Season01.Episode06;236;74
4027;?;;PUNCT;.;punct;[329, 330];?;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;75
4028;You;sansa_stark;PRON;PRP;nsubj;[331, 334];You;joffrey_baratheon;;617;GameOfThrones.Season01.Episode06;236;76
4029;’re;;VERB;VBP;ROOT;[335, 338];’re;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;77
4030;my;joffrey_baratheon;DET;PRP$;poss;[339, 341];my;joffrey_baratheon;;618;GameOfThrones.Season01.Episode06;236;78
4031;lady;;NOUN;NN;dobj;[342, 346];lady;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;79
4032;now;;ADV;RB;advmod;[347, 350];now;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;80
4033;,;;PUNCT;,;punct;[351, 352];,;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;81
4034;from;;ADP;IN;intj;[353, 357];from;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;82
4035;this;;DET;DT;det;[358, 362];this;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;83
4036;day;;NOUN;NN;pobj;[363, 366];day;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;84
4037;,;;PUNCT;,;punct;[367, 368];,;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;85
4038;until;;ADP;IN;prep;[369, 374];until;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;86
4039;my;joffrey_baratheon;DET;PRP$;poss;[375, 377];my;joffrey_baratheon;;619;GameOfThrones.Season01.Episode06;236;87
4040;last;;ADJ;JJ;amod;[378, 382];last;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;88
4041;day;;NOUN;NN;pobj;[383, 386];day;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;89
4042;.;;PUNCT;.;punct;[387, 388];.;joffrey_baratheon;;;GameOfThrones.Season01.Episode06;236;90
4043;;;;;;;;;;;;;
4044;theon_greyjoy Stop;;VERB;VB;ROOT;[0, 4];Stop;theon_greyjoy;;;GameOfThrones.Season01.Episode06;237;1
4045;!;;PUNCT;.;punct;[5, 6];!;theon_greyjoy;;;GameOfThrones.Season01.Episode06;237;2
4046;Stop;;VERB;VB;ROOT;[7, 11];Stop;theon_greyjoy;;;GameOfThrones.Season01.Episode06;237;3
4047;!;;PUNCT;.;punct;[12, 13];!;theon_greyjoy;;;GameOfThrones.Season01.Episode06;237;4
4048;What;;PRON;WP;dobj;[14, 18];What;theon_greyjoy;;;GameOfThrones.Season01.Episode06;237;5
4049;are;;AUX;VBP;aux;[19, 22];are;theon_greyjoy;;;GameOfThrones.Season01.Episode06;237;6
4050;you;joffrey_baratheon;PRON;PRP;nsubj;[23, 26];you;theon_greyjoy;;620;GameOfThrones.Season01.Episode06;237;7
4051;doing;;VERB;VBG;ROOT;[27, 32];doing;theon_greyjoy;;;GameOfThrones.Season01.Episode06;237;8
4052;?;;PUNCT;.;punct;[33, 34];?;theon_greyjoy;;;GameOfThrones.Season01.Episode06;237;9
4053;!;;PUNCT;.;punct;[35, 36];!;theon_greyjoy;;;GameOfThrones.Season01.Episode06;237;10
4054;;;;;;;;;;;;;
4055;ros Going;;VERB;VBG;ROOT;[0, 5];Going;ros;;;GameOfThrones.Season01.Episode06;238;1
4056;to;;ADP;IN;prep;[6, 8];to;ros;;;GameOfThrones.Season01.Episode06;238;2
4057;King;;PROPN;NNP;nmod;[9, 13];King;ros;;;GameOfThrones.Season01.Episode06;238;3
4058;’s;;PUNCT;'';punct;[14, 16];’s;ros;;;GameOfThrones.Season01.Episode06;238;4
4059;Landing;;NOUN;NN;pobj;[17, 24];Landing;ros;;;GameOfThrones.Season01.Episode06;238;5
4060;.;;PUNCT;.;punct;[25, 26];.;ros;;;GameOfThrones.Season01.Episode06;238;6
4061;;;;;;;;;;;;;
4062;theon_greyjoy In;;ADP;IN;ROOT;[0, 2];In;theon_greyjoy;;;GameOfThrones.Season01.Episode06;239;1
4063;a;;DET;DT;det;[3, 4];a;theon_greyjoy;;;GameOfThrones.Season01.Episode06;239;2
4064;turnip;;NOUN;NN;compound;[5, 11];turnip;theon_greyjoy;;;GameOfThrones.Season01.Episode06;239;3
4065;cart;;NOUN;NN;pobj;[12, 16];cart;theon_greyjoy;;;GameOfThrones.Season01.Episode06;239;4
4066;?;;PUNCT;.;punct;[17, 18];?;theon_greyjoy;;;GameOfThrones.Season01.Episode06;239;5
4067;;;;;;;;;;;;;
4068;ros I;ros;PRON;PRP;nsubj;[0, 1];I;ros;;621;GameOfThrones.Season01.Episode06;240;1
4069;’ll;;VERB;MD;aux;[2, 5];’ll;ros;;;GameOfThrones.Season01.Episode06;240;2
4070;find;;VERB;VB;ROOT;[6, 10];find;ros;;;GameOfThrones.Season01.Episode06;240;3
4071;a;;DET;DT;det;[11, 12];a;ros;;;GameOfThrones.Season01.Episode06;240;4
4072;ship;;NOUN;NN;dobj;[13, 17];ship;ros;;;GameOfThrones.Season01.Episode06;240;5
4073;heading;;VERB;VBG;acl;[18, 25];heading;ros;;;GameOfThrones.Season01.Episode06;240;6
4074;south;;NOUN;NN;advmod;[26, 31];south;ros;;;GameOfThrones.Season01.Episode06;240;7
4075;in;;ADP;IN;prep;[32, 34];in;ros;;;GameOfThrones.Season01.Episode06;240;8
4076;White;;PROPN;NNP;compound;[35, 40];White;ros;;;GameOfThrones.Season01.Episode06;240;9
4077;Harbor;;PROPN;NNP;pobj;[41, 47];Harbor;ros;;;GameOfThrones.Season01.Episode06;240;10
4078;.;;PUNCT;.;punct;[48, 49];.;ros;;;GameOfThrones.Season01.Episode06;240;11
4079;;;;;;;;;;;;;
4080;theon_greyjoy And;;CCONJ;CC;cc;[0, 3];And;theon_greyjoy;;;GameOfThrones.Season01.Episode06;241;1
4081;you;ros;PRON;PRP;nsubj;[4, 7];you;theon_greyjoy;;622;GameOfThrones.Season01.Episode06;241;2
4082;can;;VERB;MD;aux;[8, 11];can;theon_greyjoy;;;GameOfThrones.Season01.Episode06;241;3
4083;afford;;VERB;VB;ROOT;[12, 18];afford;theon_greyjoy;;;GameOfThrones.Season01.Episode06;241;4
4084;that;;DET;DT;dobj;[19, 23];that;theon_greyjoy;;;GameOfThrones.Season01.Episode06;241;5
4085;?;;PUNCT;.;punct;[24, 25];?;theon_greyjoy;;;GameOfThrones.Season01.Episode06;241;6
4086;;;;;;;;;;;;;
4087;ros Some;;DET;DT;nsubj;[0, 4];Some;ros;;;GameOfThrones.Season01.Episode06;242;1
4088;of;;ADP;IN;prep;[5, 7];of;ros;;;GameOfThrones.Season01.Episode06;242;2
4089;my;ros;DET;PRP$;poss;[8, 10];my;ros;;623;GameOfThrones.Season01.Episode06;242;3
4090;friends;;NOUN;NNS;pobj;[11, 18];friend;ros;;;GameOfThrones.Season01.Episode06;242;4
4091;are;;AUX;VBP;ROOT;[19, 22];are;ros;;;GameOfThrones.Season01.Episode06;242;5
4092;more;;ADV;RBR;advmod;[23, 27];more;ros;;;GameOfThrones.Season01.Episode06;242;6
4093;generous;;ADJ;JJ;acomp;[28, 36];generous;ros;;;GameOfThrones.Season01.Episode06;242;7
4094;than;;SCONJ;IN;prep;[37, 41];than;ros;;;GameOfThrones.Season01.Episode06;242;8
4095;others;;NOUN;NNS;pobj;[42, 48];others;ros;;;GameOfThrones.Season01.Episode06;242;9
4096;.;;PUNCT;.;punct;[49, 50];.;ros;;;GameOfThrones.Season01.Episode06;242;10
4097;;;;;;;;;;;;;
4098;theon_greyjoy There;;PRON;EX;advmod;[0, 5];There;theon_greyjoy;;;GameOfThrones.Season01.Episode06;243;1
4099;’s;;VERB;VBZ;punct;[6, 8];’s;theon_greyjoy;;;GameOfThrones.Season01.Episode06;243;2
4100;a;;DET;DT;quantmod;[9, 10];a;theon_greyjoy;;;GameOfThrones.Season01.Episode06;243;3
4101;thousand;;NUM;CD;nummod;[11, 19];thousand;theon_greyjoy;;;GameOfThrones.Season01.Episode06;243;4
4102;girls;;NOUN;NNS;ROOT;[20, 25];girl;theon_greyjoy;;;GameOfThrones.Season01.Episode06;243;5
4103;like;;SCONJ;IN;prep;[26, 30];like;theon_greyjoy;;;GameOfThrones.Season01.Episode06;243;6
4104;you;ros;PRON;PRP;pobj;[31, 34];you;theon_greyjoy;;624;GameOfThrones.Season01.Episode06;243;7
4105;in;;ADP;IN;prep;[35, 37];in;theon_greyjoy;;;GameOfThrones.Season01.Episode06;243;8
4106;King;;PROPN;NNP;nmod;[38, 42];King;theon_greyjoy;;;GameOfThrones.Season01.Episode06;243;9
4107;’s;;PUNCT;'';punct;[43, 45];’s;theon_greyjoy;;;GameOfThrones.Season01.Episode06;243;10
4108;Landing;;NOUN;NN;pobj;[46, 53];Landing;theon_greyjoy;;;GameOfThrones.Season01.Episode06;243;11
4109;.;;PUNCT;.;punct;[54, 55];.;theon_greyjoy;;;GameOfThrones.Season01.Episode06;243;12
4110;;;;;;;;;;;;;
4111;ros I;ros;PRON;PRP;nsubj;[0, 1];I;ros;;625;GameOfThrones.Season01.Episode06;244;1
4112;’ll;;VERB;MD;aux;[2, 5];’ll;ros;;;GameOfThrones.Season01.Episode06;244;2
4113;have;;AUX;VB;ROOT;[6, 10];have;ros;;;GameOfThrones.Season01.Episode06;244;3
4114;lots;;NOUN;NNS;dobj;[11, 15];lot;ros;;;GameOfThrones.Season01.Episode06;244;4
4115;of;;ADP;IN;prep;[16, 18];of;ros;;;GameOfThrones.Season01.Episode06;244;5
4116;company;;NOUN;NN;pobj;[19, 26];company;ros;;;GameOfThrones.Season01.Episode06;244;6
4117;…;;PUNCT;NFP;punct;[27, 28];…;ros;;;GameOfThrones.Season01.Episode06;244;7
4118;.;;PUNCT;.;punct;[29, 30];.;ros;;;GameOfThrones.Season01.Episode06;244;8
4119;;;;;;;;;;;;;
4120;theon_greyjoy Yes;;INTJ;UH;intj;[0, 3];Yes;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;1
4121;,;;PUNCT;,;punct;[4, 5];,;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;2
4122;you;ros;PRON;PRP;nsubj;[6, 9];you;theon_greyjoy;;626;GameOfThrones.Season01.Episode06;245;3
4123;’ll;;VERB;MD;aux;[10, 13];’ll;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;4
4124;be;;AUX;VB;ROOT;[14, 16];be;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;5
4125;very;;ADV;RB;advmod;[17, 21];very;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;6
4126;popular;;ADJ;JJ;acomp;[22, 29];popular;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;7
4127;until;;ADP;IN;mark;[30, 35];until;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;8
4128;some;;DET;DT;det;[36, 40];some;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;9
4129;fat;;ADJ;JJ;amod;[41, 44];fat;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;10
4130;lord;lord_varys;PROPN;NNP;nsubj;[45, 49];lord;theon_greyjoy;;627;GameOfThrones.Season01.Episode06;245;11
4131;comes;;VERB;VBZ;advcl;[50, 55];come;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;12
4132;to;;PART;TO;aux;[56, 58];to;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;13
4133;visit;;VERB;VB;advcl;[59, 64];visit;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;14
4134;with;;ADP;IN;prep;[65, 69];with;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;15
4135;a;;DET;DT;det;[70, 71];a;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;16
4136;big;;ADJ;JJ;amod;[72, 75];big;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;17
4137;belly;;NOUN;NN;pobj;[76, 81];belly;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;18
4138;and;;CCONJ;CC;cc;[82, 85];and;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;19
4139;a;;DET;DT;det;[86, 87];a;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;20
4140;little;;ADJ;JJ;amod;[88, 94];little;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;21
4141;prick;;NOUN;NN;conj;[95, 100];prick;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;22
4142;and;;CCONJ;CC;cc;[101, 104];and;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;23
4143;he;UNKNOWN;PRON;PRP;nsubj;[105, 107];he;theon_greyjoy;;628;GameOfThrones.Season01.Episode06;245;24
4144;ca;;VERB;MD;aux;[108, 110];ca;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;25
4145;n’t;;PART;RB;neg;[111, 114];n’t;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;26
4146;get;;AUX;VB;conj;[115, 118];get;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;27
4147;it;;PRON;PRP;dobj;[119, 121];it;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;28
4148;up;;ADP;RP;prt;[122, 124];up;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;29
4149;so;;ADV;RB;advmod;[125, 127];so;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;30
4150;he;UNKNOWN;PRON;PRP;nsubj;[128, 130];he;theon_greyjoy;;629;GameOfThrones.Season01.Episode06;245;31
4151;knocks;;VERB;VBZ;ROOT;[131, 137];knock;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;32
4152;all;;DET;PDT;det;[138, 141];all;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;33
4153;your;ros;DET;PRP$;poss;[142, 146];your;theon_greyjoy;;630;GameOfThrones.Season01.Episode06;245;34
4154;teeth;;NOUN;NNS;dobj;[147, 152];teeth;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;35
4155;out;;ADP;RP;prt;[153, 156];out;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;36
4156;.;;PUNCT;.;punct;[157, 158];.;theon_greyjoy;;;GameOfThrones.Season01.Episode06;245;37
4157;;;;;;;;;;;;;
4158;ros And;;CCONJ;CC;cc;[0, 3];And;ros;;;GameOfThrones.Season01.Episode06;246;1
4159;what;;PRON;WP;nsubj;[4, 8];what;ros;;;GameOfThrones.Season01.Episode06;246;2
4160;will;will;VERB;MD;aux;[9, 13];will;ros;;631;GameOfThrones.Season01.Episode06;246;3
4161;happen;;VERB;VB;ROOT;[14, 20];happen;ros;;;GameOfThrones.Season01.Episode06;246;4
4162;to;;ADP;IN;prep;[21, 23];to;ros;;;GameOfThrones.Season01.Episode06;246;5
4163;me;ros;PRON;PRP;pobj;[24, 26];me;ros;;632;GameOfThrones.Season01.Episode06;246;6
4164;if;;SCONJ;IN;mark;[27, 29];if;ros;;;GameOfThrones.Season01.Episode06;246;7
4165;I;ros;PRON;PRP;nsubj;[30, 31];I;ros;;633;GameOfThrones.Season01.Episode06;246;8
4166;stay;;VERB;VBP;advcl;[32, 36];stay;ros;;;GameOfThrones.Season01.Episode06;246;9
4167;here;;ADV;RB;advmod;[37, 41];here;ros;;;GameOfThrones.Season01.Episode06;246;10
4168;?;;PUNCT;.;punct;[42, 43];?;ros;;;GameOfThrones.Season01.Episode06;246;11
4169;Will;will;VERB;MD;aux;[44, 48];Will;ros;;634;GameOfThrones.Season01.Episode06;246;12
4170;I;ros;PRON;PRP;nsubj;[49, 50];I;ros;;635;GameOfThrones.Season01.Episode06;246;13
4171;become;;VERB;VB;ROOT;[51, 57];become;ros;;;GameOfThrones.Season01.Episode06;246;14
4172;Lady;;PROPN;NNP;compound;[58, 62];Lady;ros;;;GameOfThrones.Season01.Episode06;246;15
4173;Greyjoy;theon_greyjoy;PROPN;NNP;attr;[63, 70];Greyjoy;ros;;636;GameOfThrones.Season01.Episode06;246;16
4174;,;;PUNCT;,;punct;[71, 72];,;ros;;;GameOfThrones.Season01.Episode06;246;17
4175;Mistress;;PROPN;NNP;appos;[73, 81];Mistress;ros;;;GameOfThrones.Season01.Episode06;246;18
4176;of;;ADP;IN;prep;[82, 84];of;ros;;;GameOfThrones.Season01.Episode06;246;19
4177;the;;DET;DT;det;[85, 88];the;ros;;;GameOfThrones.Season01.Episode06;246;20
4178;Iron;;PROPN;NNP;compound;[89, 93];Iron;ros;;;GameOfThrones.Season01.Episode06;246;21
4179;Islands;;PROPN;NNPS;pobj;[94, 101];Islands;ros;;;GameOfThrones.Season01.Episode06;246;22
4180;?;;PUNCT;.;punct;[102, 103];?;ros;;;GameOfThrones.Season01.Episode06;246;23
4181;;;;;;;;;;;;;
4182;theon_greyjoy Do;;AUX;VB;aux;[0, 2];Do;theon_greyjoy;;;GameOfThrones.Season01.Episode06;247;1
4183;n’t;;PART;RB;neg;[3, 6];n’t;theon_greyjoy;;;GameOfThrones.Season01.Episode06;247;2
4184;be;;AUX;VB;ROOT;[7, 9];be;theon_greyjoy;;;GameOfThrones.Season01.Episode06;247;3
4185;a;;DET;DT;det;[10, 11];a;theon_greyjoy;;;GameOfThrones.Season01.Episode06;247;4
4186;fool;;NOUN;NN;attr;[12, 16];fool;theon_greyjoy;;;GameOfThrones.Season01.Episode06;247;5
4187;.;;PUNCT;.;punct;[17, 18];.;theon_greyjoy;;;GameOfThrones.Season01.Episode06;247;6
4188;;;;;;;;;;;;;
4189;ros I;ros;PRON;PRP;nsubj;[0, 1];I;ros;;637;GameOfThrones.Season01.Episode06;248;1
4190;hear;;VERB;VBP;ROOT;[2, 6];hear;ros;;;GameOfThrones.Season01.Episode06;248;2
4191;Jaime;jaime_lannister;PROPN;NNP;compound;[7, 12];Jaime;ros;;638;GameOfThrones.Season01.Episode06;248;3
4192;Lannister;lancel_lannister;PROPN;NNP;nsubj;[13, 22];Lannister;ros;;639;GameOfThrones.Season01.Episode06;248;4
4193;attacked;;VERB;VBD;ccomp;[23, 31];attacked;ros;;;GameOfThrones.Season01.Episode06;248;5
4194;Lord;lord_varys;PROPN;NNP;compound;[32, 36];Lord;ros;;640;GameOfThrones.Season01.Episode06;248;6
4195;Stark;benjen_stark;PROPN;NNP;dobj;[37, 42];Stark;ros;PERSON;641;GameOfThrones.Season01.Episode06;248;7
4196;in;;ADP;IN;prep;[43, 45];in;ros;;;GameOfThrones.Season01.Episode06;248;8
4197;the;;DET;DT;det;[46, 49];the;ros;;;GameOfThrones.Season01.Episode06;248;9
4198;streets;;NOUN;NNS;pobj;[50, 57];street;ros;;;GameOfThrones.Season01.Episode06;248;10
4199;of;;ADP;IN;prep;[58, 60];of;ros;;;GameOfThrones.Season01.Episode06;248;11
4200;King;;PROPN;NNP;nmod;[61, 65];King;ros;;;GameOfThrones.Season01.Episode06;248;12
4201;’s;;PUNCT;'';punct;[66, 68];’s;ros;;;GameOfThrones.Season01.Episode06;248;13
4202;Landing;;NOUN;NN;pobj;[69, 76];Landing;ros;;;GameOfThrones.Season01.Episode06;248;14
4203;.;;PUNCT;.;punct;[77, 78];.;ros;;;GameOfThrones.Season01.Episode06;248;15
4204;Every;;DET;DT;det;[79, 84];Every;ros;;;GameOfThrones.Season01.Episode06;248;16
4205;man;man;NOUN;NN;nsubj;[85, 88];man;ros;;642;GameOfThrones.Season01.Episode06;248;17
4206;for;;ADP;IN;prep;[89, 92];for;ros;;;GameOfThrones.Season01.Episode06;248;18
4207;a;;DET;DT;quantmod;[93, 94];a;ros;;;GameOfThrones.Season01.Episode06;248;19
4208;hundred;;NUM;CD;nummod;[95, 102];hundred;ros;;;GameOfThrones.Season01.Episode06;248;20
4209;miles;;NOUN;NNS;pobj;[103, 108];mile;ros;;;GameOfThrones.Season01.Episode06;248;21
4210;will;will;VERB;MD;aux;[109, 113];will;ros;;643;GameOfThrones.Season01.Episode06;248;22
4211;be;;AUX;VB;aux;[114, 116];be;ros;;;GameOfThrones.Season01.Episode06;248;23
4212;marching;;VERB;VBG;ROOT;[117, 125];marching;ros;;;GameOfThrones.Season01.Episode06;248;24
4213;off;;ADP;RP;prt;[126, 129];off;ros;;;GameOfThrones.Season01.Episode06;248;25
4214;to;;ADP;IN;prep;[130, 132];to;ros;;;GameOfThrones.Season01.Episode06;248;26
4215;war;;NOUN;NN;pobj;[133, 136];war;ros;;;GameOfThrones.Season01.Episode06;248;27
4216;soon;;ADV;RB;advmod;[137, 141];soon;ros;;;GameOfThrones.Season01.Episode06;248;28
4217;and;;CCONJ;CC;cc;[142, 145];and;ros;;;GameOfThrones.Season01.Episode06;248;29
4218;most;;ADJ;JJS;nsubj;[146, 150];most;ros;;;GameOfThrones.Season01.Episode06;248;30
4219;of;;ADP;IN;prep;[151, 153];of;ros;;;GameOfThrones.Season01.Episode06;248;31
4220;them;;PRON;PRP;pobj;[154, 158];them;ros;;;GameOfThrones.Season01.Episode06;248;32
4221;will;will;VERB;MD;aux;[159, 163];will;ros;;644;GameOfThrones.Season01.Episode06;248;33
4222;never;;ADV;RB;neg;[164, 169];never;ros;;;GameOfThrones.Season01.Episode06;248;34
4223;come;;VERB;VB;conj;[170, 174];come;ros;;;GameOfThrones.Season01.Episode06;248;35
4224;back;;ADV;RB;advmod;[175, 179];back;ros;;;GameOfThrones.Season01.Episode06;248;36
4225;,;;PUNCT;,;punct;[180, 181];,;ros;;;GameOfThrones.Season01.Episode06;248;37
4226;there;;PRON;EX;advmod;[182, 187];there;ros;;;GameOfThrones.Season01.Episode06;248;38
4227;’s;;VERB;VBZ;punct;[188, 190];’s;ros;;;GameOfThrones.Season01.Episode06;248;39
4228;nothing;;PRON;NN;ROOT;[191, 198];nothing;ros;;;GameOfThrones.Season01.Episode06;248;40
4229;more;;ADJ;JJR;amod;[199, 203];more;ros;;;GameOfThrones.Season01.Episode06;248;41
4230;for;;ADP;IN;prep;[204, 207];for;ros;;;GameOfThrones.Season01.Episode06;248;42
4231;me;ros;PRON;PRP;pobj;[208, 210];me;ros;;645;GameOfThrones.Season01.Episode06;248;43
4232;here;;ADV;RB;advmod;[211, 215];here;ros;;;GameOfThrones.Season01.Episode06;248;44
4233;.;;PUNCT;.;punct;[216, 217];.;ros;;;GameOfThrones.Season01.Episode06;248;45
4234;Let;;VERB;VB;ROOT;[218, 221];Let;ros;;;GameOfThrones.Season01.Episode06;248;46
4235;’s;;PRON;PRP;nsubj;[222, 224];’s;ros;;;GameOfThrones.Season01.Episode06;248;47
4236;go;;VERB;VB;ccomp;[225, 227];go;ros;;;GameOfThrones.Season01.Episode06;248;48
4237;,;;PUNCT;,;punct;[228, 229];,;ros;;;GameOfThrones.Season01.Episode06;248;49
4238;Steffon;;PROPN;NNP;npadvmod;[230, 237];Steffon;ros;;;GameOfThrones.Season01.Episode06;248;50
4239;.;;PUNCT;.;punct;[238, 239];.;ros;;;GameOfThrones.Season01.Episode06;248;51
4240;;;;;;;;;;;;;
4241;theon_greyjoy Let;;VERB;VB;ROOT;[0, 3];Let;theon_greyjoy;;;GameOfThrones.Season01.Episode06;249;1
4242;me;theon_greyjoy;PRON;PRP;nsubj;[4, 6];me;theon_greyjoy;;646;GameOfThrones.Season01.Episode06;249;2
4243;see;;VERB;VB;ccomp;[7, 10];see;theon_greyjoy;;;GameOfThrones.Season01.Episode06;249;3
4244;it;;PRON;PRP;dobj;[11, 13];it;theon_greyjoy;;;GameOfThrones.Season01.Episode06;249;4
4245;one;;NUM;CD;nummod;[14, 17];one;theon_greyjoy;CARDINAL;;GameOfThrones.Season01.Episode06;249;5
4246;more;;ADJ;JJR;amod;[18, 22];more;theon_greyjoy;;;GameOfThrones.Season01.Episode06;249;6
4247;time;;NOUN;NN;npadvmod;[23, 27];time;theon_greyjoy;;;GameOfThrones.Season01.Episode06;249;7
4248;?;;PUNCT;.;punct;[28, 29];?;theon_greyjoy;;;GameOfThrones.Season01.Episode06;249;8
4249;;;;;;;;;;;;;
4250;ros See;;VERB;VB;ROOT;[0, 3];See;ros;;;GameOfThrones.Season01.Episode06;250;1
4251;what;;PRON;WP;dobj;[4, 8];what;ros;;;GameOfThrones.Season01.Episode06;250;2
4252;?;;PUNCT;.;punct;[9, 10];?;ros;;;GameOfThrones.Season01.Episode06;250;3
4253;;;;;;;;;;;;;
4254;theon_greyjoy I;theon_greyjoy;PRON;PRP;nsubj;[0, 1];I;theon_greyjoy;;647;GameOfThrones.Season01.Episode06;251;1
4255;’m;;VERB;VBP;aux;[2, 4];’m;theon_greyjoy;;;GameOfThrones.Season01.Episode06;251;2
4256;going;;VERB;VBG;ROOT;[5, 10];going;theon_greyjoy;;;GameOfThrones.Season01.Episode06;251;3
4257;to;;PART;TO;aux;[11, 13];to;theon_greyjoy;;;GameOfThrones.Season01.Episode06;251;4
4258;miss;;VERB;VB;xcomp;[14, 18];miss;theon_greyjoy;;;GameOfThrones.Season01.Episode06;251;5
